"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-06-23","3.3",",,W",,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","16.8","H,,S","22.8",",,W","10.0",",,W","   10",",,W","  360",",,W","10.3",",,W","14.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-06-24","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.3","H,,S","25.0",",,W","8.3",",,W","   30",",,W","   40",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-06-25","1.1",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","17.6","H,,S","28.3",",,W","5.0",",,W","  230",",,W","  240",",,W","4.5",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-06-26","3.3",",,W",,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","21.4","H,,S","26.1",",,W","13.3",",,W","  320",",,W","  300",",,W","8.1",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-06-27","0.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.9","H,,S","29.4",",,W","10.0",",,W","  120",",,W","  150",",,W","4.0",",,W","6.3",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-06-28","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.3","H,,S","30.6",",,W","12.2",",,W","  130",",,W","  140",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-06-29","3.1",",,W",,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","21.3","H,,S","24.4",",,W","16.1",",,W","  110",",,W","  100",",,W","6.7",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-06-30","2.8",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","23.1","H,,S","30.0",",,W","17.8",",,W","  140",",,W","  150",",,W","6.3",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-01","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","26.4","H,,S","30.0",",,W","14.4",",,W","  230",",,W","  220",",,W","7.2",",,W","11.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-02","1.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.8","H,,S","32.2",",,W","11.7",",,W","   30",",,W","  360",",,W","4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-03","1.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.1","H,,S","33.3",",,W","12.8",",,W","  350",",,W","  340",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-04","1.3",",,W",,,"2.8",",,W,2400","0.0",",,W","0.0",",,W","24.7","H,,S","32.2",",,W","16.7",",,W","  100",",,W","   90",",,W","5.8",",,W","8.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-05","2.1",",,W",,,"3.6",",,W,2400","0.0",",,W","0.0",",,W","24.1","H,,S","31.7",",,W","18.3",",,W","  340",",,W","  270",",,W","8.9",",,W","12.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-06","1.6",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","22.3","H,,S","27.2",",,W","13.9",",,W","  200",",,W","  270",",,W","4.5",",,W","6.7",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-07","1.4",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","20.6","H,,S","28.3",",,W","10.6",",,W","  290",",,W","  230",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-08","2.1",",,W",,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","20.8","H,,S","29.4",",,W","12.2",",,W","  150",",,W","  180",",,W","9.4",",,W","14.8",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-09","3.4",",,W",,,"7.9",",,W,2400","0.0",",,W","0.0",",,W","23.1","H,,S","27.8",",,W","13.9",",,W","  260",",,W","  260",",,W","9.4",",,W","16.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-10","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.8","H,,S","26.1",",,W","13.3",",,W","  320",",,W","  310",",,W","7.6",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-11","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.2","H,,S","26.1",",,W","10.0",",,W","  330",",,W","   10",",,W","6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-12","1.0",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","18.8","H,,S","26.7",",,W","8.3",",,W","   30",",,W","   30",",,W","4.5",",,W","6.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-13","3.8",",,W",,,"20.8",",,W,2400","0.0",",,W","0.0",",,W","19.9","H,,S","27.8",",,W","11.7",",,W","  140",",,W","  140",",,W","11.2",",,W","17.4",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-14","2.4",",,W",,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","18.1","H,,S","23.9",",,W","13.3",",,W","  270",",,W","  250",",,W","6.7",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-15","3.2",",,W",,,"10.2",",,W,2400","0.0",",,W","0.0",",,W","19.0","H,,S","26.7",",,W","12.8",",,W","  320",",,W","  320",",,W","16.5",",,W","21.9",",,W",,,,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-16","2.3",",,W",,,"21.8",",,W,2400","0.0",",,W","0.0",",,W","19.1","H,,S","25.6",",,W","11.1",",,W","  320",",,W","  190",",,W","8.9",",,W","13.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-17","1.6",",,W",,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","19.3","H,,S","30.0",",,W","8.9",",,W","  190",",,W","  170",",,W","5.8",",,W","10.7",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-18","1.9",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","22.9","H,,S","29.4",",,W","17.2",",,W","  290",",,W","  300",",,W","6.3",",,W","9.8",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-19","5.4",",,W",,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","19.2","H,,S","21.1",",,W","8.9",",,W","  290",",,W","  290",",,W","11.6",",,W","17.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-20","1.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","15.6","H,,S","22.8",",,W","6.7",",,W","   30",",,W","  360",",,W","4.0",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-21","2.8",",,W",,,"12.2",",,W,2400","0.0",",,W","0.0",",,W","15.4","H,,S","18.9",",,W","11.7",",,W","   80",",,W","   80",",,W","7.2",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-22","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.4","H,,S","25.6",",,W","7.2",",,W","   10",",,W","  360",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-23","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.5","H,,S","26.1",",,W","7.8",",,W","  140",",,W","  140",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-24","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.1","H,,S","32.2",",,W","14.4",",,W","  210",",,W","  200",",,W","8.1",",,W","14.3",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-25","2.2",",,W",,,"4.1",",,W,2400","0.0",",,W","0.0",",,W","26.4","H,,S","30.0",",,W","20.0",",,W","  220",",,W","  190",",,W","6.3",",,W","13.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-26","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.3","H,,S","25.6",",,W","16.7",",,W","  310",",,W","  300",",,W","11.6",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-27","3.6",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","19.8","H,,S","25.6",",,W","13.3",",,W","  290",",,W","  270",",,W","9.4",",,W","16.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-28","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.1","H,,S","25.0",",,W","11.1",",,W","  300",",,W","  320",",,W","7.6",",,W","10.7",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-29","1.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.7","H,,S","25.0",",,W","7.8",",,W","   40",",,W","   30",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-30","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.4","H,,S","27.2",",,W","8.3",",,W","   70",",,W","   10",",,W","5.4",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-07-31","1.3",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","19.1","H,,S","29.4",",,W","7.8",",,W","  150",",,W","  150",",,W","4.5",",,W","8.9",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-01","4.1",",,W",,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","21.3","H,,S","25.6",",,W","12.8",",,W","  340",",,W","  350",",,W","9.8",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-02","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.7","H,,S","23.9",",,W","11.1",",,W","  340",",,W","  360",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-03","1.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.3","H,,S","24.4",",,W","3.9",",,W","  340",",,W","   40",",,W","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-04","1.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.4","H,,S","24.4",",,W","6.7",",,W","   40",",,W","  340",",,W","4.0",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-05","0.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.6","H,,S","26.7",",,W","5.6",",,W","  220",",,W","  200",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-06","1.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.3","H,,S","26.7",",,W","8.9",",,W","  220",",,W","  220",",,W","5.4",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-07","2.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.7","H,,S","26.7",",,W","15.0",",,W","  140",",,W","  130",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-08","2.6",",,W",,,"2.5",",,W,2400","0.0",",,W","0.0",",,W","22.3","H,,S","27.8",",,W","10.0",",,W","   80",",,W","   80",",,W","10.3",",,W","13.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-09","3.1",",,W",,,"34.8",",,W,2400","0.0",",,W","0.0",",,W","16.0","H,,S","24.4",",,W","8.9",",,W","  270",",,W","  280",",,W","10.3",",,W","17.4",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-10","3.7",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.7","H,,S","24.4",",,W","10.0",",,W","  270",",,W","  220",",,W","9.8",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-11","3.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.6","H,,S","26.1",",,W","10.0",",,W","  290",",,W","  290",",,W","9.8",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-12","1.9",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.1","H,,S","27.2",",,W","7.8",",,W","  130",",,W","  120",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-13","4.7",",,W",,,"24.9",",,W,2400","0.0",",,W","0.0",",,W","19.4","H,,S","26.1",",,W","12.2",",,W","  260",",,W","  270",",,W","10.3",",,W","18.3",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-14","3.1",",,W",,,"30.2",",,W,2400","0.0",",,W","0.0",",,W","19.9","H,,S","21.7",",,W","16.1",",,W","  280",",,W","  260",",,W","8.9",",,W","12.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-15","3.5",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","17.6","H,,S","24.4",",,W","12.2",",,W","  270",",,W","  300",",,W","6.7",",,W","13.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-16","2.2",",,W",,,"5.8",",,W,2400","0.0",",,W","0.0",",,W","17.8","H,,S","25.0",",,W","10.0",",,W","  280",",,W","  300",",,W","8.1",",,W","13.4",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-17","2.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.0","H,,S","22.8",",,W","6.1",",,W","  320",",,W","  320",",,W","7.6",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-18","1.3",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","15.9","H,,S","27.2",",,W","6.1",",,W","  230",",,W","  230",",,W","4.5",",,W","7.6",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-19","2.9",",,W",,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","21.4","H,,S","29.4",",,W","15.6",",,W","  250",",,W","  210",",,W","8.1",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-20","2.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.4","H,,S","26.7",",,W","17.2",",,W","   90",",,W","  100",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-21","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.3","H,,S","28.9",",,W","16.7",",,W","   40",",,W","   30",",,W","4.0",",,W","5.4",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-22","1.7",",,W",,,"3.0",",,W,2400","0.0",",,W","0.0",",,W","21.6","H,,S","27.2",",,W","16.1",",,W","  110",",,W","  130",",,W","6.3",",,W","8.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-23","1.2",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.4","H,,S","26.7",",,W","16.1",",,W","  140",",,W","  210",",,W","4.0",",,W","5.8",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-24","2.0",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.1","H,,S","27.8",",,W","12.2",",,W","  350",",,W","  330",",,W","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-25","2.4",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.5","H,,S","26.7",",,W","9.4",",,W","  140",",,W","  140",",,W","6.3",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-26","2.3",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","20.8","H,,S","26.7",",,W","15.0",",,W","  320",",,W","  130",",,W","5.8",",,W","8.5",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-27","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.9","H,,S","23.9",",,W","8.9",",,W","   50",",,W","   40",",,W","4.0",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-28","2.8",",,W",,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","18.4","H,,S","23.3",",,W","12.2",",,W","  320",",,W","  310",",,W","9.4",",,W","13.0",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-29","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","15.7","H,,S","22.2",",,W","6.7",",,W","  340",",,W","  340",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-30","3.4",",,W",,,"2.3",",,W,2400","0.0",",,W","0.0",",,W","14.1","H,,S","23.3",",,W","5.6",",,W","  140",",,W","  120",",,W","6.7",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-08-31","3.3",",,W",,,"16.5",",,W,2400","0.0",",,W","0.0",",,W","15.5","H,,S","19.4",",,W","7.2",",,W","  280",",,W","  300",",,W","8.9",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-09-01","2.6",",,W",,,"11.4",",,W,2400","0.0",",,W","0.0",",,W","12.0","H,,S","18.9",",,W","3.9",",,W","  290",",,W","  190",",,W","7.2",",,W","14.3",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-09-02","3.2",",,W",,,"2.8",",,W,2400","0.0",",,W","0.0",",,W","14.1","H,,S","21.1",",,W","10.0",",,W","  280",",,W","  260",",,W","8.1",",,W","12.5",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-09-03","5.7",",,W",,,"2.8",",,W,2400","0.0",",,W","0.0",",,W","13.3","H,,S","16.1",",,W","7.8",",,W","  310",",,W","  280",",,W","13.4",",,W","20.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-09-04","3.5",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.8","H,,S","18.9",",,W","5.0",",,W","  310",",,W","  290",",,W","7.6",",,W","12.5",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-09-05","1.6",",,W",,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.8","H,,S","21.7",",,W","1.7",",,W","  290",",,W","  250",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00014918","INTERNATIONAL FALLS INTERNATIONAL AIRPORT, MN US","48.55943","-93.39554","352.6","2020-09-06","6.2",",,W",,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","15.1","H,,S","22.2",",,W","9.4",",,W","  300",",,W","  300",",,W","12.5",",,W","19.2",",,W",,,,,,,,,,,,,,,,
