LATITUDE,LONGITUDE,ELEVATION,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,Year,Month,Day,DayOfYear
48.55943,-93.39554,352.6,2.4,0.0,0.0,0.0,8.1,16.1,0.6,2020,5,5,126
48.55943,-93.39554,352.6,4.3,0.0,0.0,0.0,8.4,15.6,-3.2,2020,5,6,127
48.55943,-93.39554,352.6,5.3,0.0,0.0,0.0,5.0,9.4,-1.0,2020,5,7,128
48.55943,-93.39554,352.6,4.1,0.0,0.0,0.0,1.7,8.3,-2.7,2020,5,8,129
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,3.1,10.6,-7.1,2020,5,9,130
48.55943,-93.39554,352.6,5.3,0.0,0.0,0.0,4.7,8.9,1.1,2020,5,10,131
48.55943,-93.39554,352.6,4.1,0.0,0.0,0.0,2.7,8.3,-6.0,2020,5,11,132
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,3.4,12.2,-7.7,2020,5,12,133
48.55943,-93.39554,352.6,3.5,7.4,0.0,0.0,4.1,10.6,-4.9,2020,5,13,134
48.55943,-93.39554,352.6,2.4,4.3,0.0,0.0,9.2,18.3,6.7,2020,5,14,135
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,10.9,17.2,2.8,2020,5,15,136
48.55943,-93.39554,352.6,2.0,0.0,0.0,0.0,11.2,21.1,0.0,2020,5,16,137
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,12.9,22.2,1.1,2020,5,17,138
48.55943,-93.39554,352.6,4.4,0.0,0.0,0.0,14.3,23.3,0.6,2020,5,18,139
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,15.2,26.7,1.1,2020,5,19,140
48.55943,-93.39554,352.6,2.9,0.0,0.0,0.0,18.8,28.9,7.8,2020,5,20,141
48.55943,-93.39554,352.6,3.4,0.0,0.0,0.0,20.2,27.8,11.1,2020,5,21,142
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,17.9,21.1,9.4,2020,5,22,143
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,17.9,22.2,13.9,2020,5,23,144
48.55943,-93.39554,352.6,1.3,0.3,0.0,0.0,18.2,24.4,10.6,2020,5,24,145
48.55943,-93.39554,352.6,2.0,0.3,0.0,0.0,20.2,26.7,14.4,2020,5,25,146
48.55943,-93.39554,352.6,2.3,14.2,0.0,0.0,18.7,20.0,14.4,2020,5,26,147
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,19.1,27.8,9.4,2020,5,27,148
48.55943,-93.39554,352.6,4.2,0.3,0.0,0.0,15.6,21.7,6.1,2020,5,28,149
48.55943,-93.39554,352.6,4.6,0.0,0.0,0.0,10.7,15.6,5.0,2020,5,29,150
48.55943,-93.39554,352.6,3.0,0.3,0.0,0.0,9.4,16.1,2.2,2020,5,30,151
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,12.2,23.3,1.1,2020,5,31,152
48.55943,-93.39554,352.6,2.7,5.6,0.0,0.0,17.6,29.4,9.4,2020,6,1,153
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,21.6,26.7,10.6,2020,6,2,154
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,17.6,24.4,10.6,2020,6,3,155
48.55943,-93.39554,352.6,4.0,1.5,0.0,0.0,18.4,26.7,10.6,2020,6,4,156
48.55943,-93.39554,352.6,4.5,0.3,0.0,0.0,17.3,19.4,10.6,2020,6,5,157
48.55943,-93.39554,352.6,3.6,0.0,0.0,0.0,13.0,18.3,7.8,2020,6,6,158
48.55943,-93.39554,352.6,6.7,22.4,0.0,0.0,13.2,18.3,8.3,2020,6,7,159
48.55943,-93.39554,352.6,3.0,12.4,0.0,0.0,19.4,28.3,13.9,2020,6,8,160
48.55943,-93.39554,352.6,3.9,3.6,0.0,0.0,23.3,27.2,13.3,2020,6,9,161
48.55943,-93.39554,352.6,6.3,4.8,0.0,0.0,14.4,16.7,8.3,2020,6,10,162
48.55943,-93.39554,352.6,4.3,0.0,0.0,0.0,12.1,18.3,6.7,2020,6,11,163
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,11.3,17.8,3.9,2020,6,12,164
48.55943,-93.39554,352.6,4.1,0.0,0.0,0.0,12.2,20.6,3.9,2020,6,13,165
48.55943,-93.39554,352.6,5.5,0.0,0.0,0.0,14.3,23.9,3.9,2020,6,14,166
48.55943,-93.39554,352.6,4.5,0.0,0.0,0.0,18.8,22.8,14.4,2020,6,15,167
48.55943,-93.39554,352.6,3.4,0.0,0.0,0.0,24.2,32.8,20.0,2020,6,16,168
48.55943,-93.39554,352.6,4.2,0.0,0.0,0.0,26.6,32.2,21.1,2020,6,17,169
48.55943,-93.39554,352.6,2.4,17.8,0.0,0.0,23.2,27.2,13.9,2020,6,18,170
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,16.2,21.1,7.8,2020,6,19,171
48.55943,-93.39554,352.6,1.7,0.5,0.0,0.0,14.8,22.2,6.1,2020,6,20,172
48.55943,-93.39554,352.6,3.4,2.5,0.0,0.0,17.0,22.2,8.3,2020,6,21,173
48.55943,-93.39554,352.6,2.5,1.0,0.0,0.0,14.8,21.1,8.3,2020,6,22,174
48.55943,-93.39554,352.6,3.3,0.8,0.0,0.0,16.8,22.8,10.0,2020,6,23,175
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,17.3,25.0,8.3,2020,6,24,176
48.55943,-93.39554,352.6,1.1,0.0,0.0,0.0,17.6,28.3,5.0,2020,6,25,177
48.55943,-93.39554,352.6,3.3,0.3,0.0,0.0,21.4,26.1,13.3,2020,6,26,178
48.55943,-93.39554,352.6,0.9,0.0,0.0,0.0,20.9,29.4,10.0,2020,6,27,179
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,22.3,30.6,12.2,2020,6,28,180
48.55943,-93.39554,352.6,3.1,1.0,0.0,0.0,21.3,24.4,16.1,2020,6,29,181
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,23.1,30.0,17.8,2020,6,30,182
48.55943,-93.39554,352.6,3.1,0.0,0.0,0.0,26.4,30.0,14.4,2020,7,1,183
48.55943,-93.39554,352.6,1.0,0.0,0.0,0.0,22.8,32.2,11.7,2020,7,2,184
48.55943,-93.39554,352.6,1.4,0.0,0.0,0.0,24.1,33.3,12.8,2020,7,3,185
48.55943,-93.39554,352.6,1.3,2.8,0.0,0.0,24.7,32.2,16.7,2020,7,4,186
48.55943,-93.39554,352.6,2.1,3.6,0.0,0.0,24.1,31.7,18.3,2020,7,5,187
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,22.3,27.2,13.9,2020,7,6,188
48.55943,-93.39554,352.6,1.4,0.0,0.0,0.0,20.6,28.3,10.6,2020,7,7,189
48.55943,-93.39554,352.6,2.1,0.5,0.0,0.0,20.8,29.4,12.2,2020,7,8,190
48.55943,-93.39554,352.6,3.4,7.9,0.0,0.0,23.1,27.8,13.9,2020,7,9,191
48.55943,-93.39554,352.6,3.2,0.0,0.0,0.0,19.8,26.1,13.3,2020,7,10,192
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,19.2,26.1,10.0,2020,7,11,193
48.55943,-93.39554,352.6,1.0,0.0,0.0,0.0,18.8,26.7,8.3,2020,7,12,194
48.55943,-93.39554,352.6,3.8,20.8,0.0,0.0,19.9,27.8,11.7,2020,7,13,195
48.55943,-93.39554,352.6,2.4,1.0,0.0,0.0,18.1,23.9,13.3,2020,7,14,196
48.55943,-93.39554,352.6,3.2,10.2,0.0,0.0,19.0,26.7,12.8,2020,7,15,197
48.55943,-93.39554,352.6,2.3,21.8,0.0,0.0,19.1,25.6,11.1,2020,7,16,198
48.55943,-93.39554,352.6,1.6,0.3,0.0,0.0,19.3,30.0,8.9,2020,7,17,199
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,22.9,29.4,17.2,2020,7,18,200
48.55943,-93.39554,352.6,5.4,0.5,0.0,0.0,19.2,21.1,8.9,2020,7,19,201
48.55943,-93.39554,352.6,1.2,0.0,0.0,0.0,15.6,22.8,6.7,2020,7,20,202
48.55943,-93.39554,352.6,2.8,12.2,0.0,0.0,15.4,18.9,11.7,2020,7,21,203
48.55943,-93.39554,352.6,1.7,0.0,0.0,0.0,17.4,25.6,7.2,2020,7,22,204
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,17.5,26.1,7.8,2020,7,23,205
48.55943,-93.39554,352.6,3.7,0.0,0.0,0.0,22.1,32.2,14.4,2020,7,24,206
48.55943,-93.39554,352.6,2.2,4.1,0.0,0.0,26.4,30.0,20.0,2020,7,25,207
48.55943,-93.39554,352.6,4.0,0.0,0.0,0.0,23.3,25.6,16.7,2020,7,26,208
48.55943,-93.39554,352.6,3.6,0.0,0.0,0.0,19.8,25.6,13.3,2020,7,27,209
48.55943,-93.39554,352.6,3.2,0.0,0.0,0.0,19.1,25.0,11.1,2020,7,28,210
48.55943,-93.39554,352.6,1.4,0.0,0.0,0.0,17.7,25.0,7.8,2020,7,29,211
48.55943,-93.39554,352.6,1.3,0.0,0.0,0.0,18.4,27.2,8.3,2020,7,30,212
48.55943,-93.39554,352.6,1.3,0.0,0.0,0.0,19.1,29.4,7.8,2020,7,31,213
48.55943,-93.39554,352.6,4.1,0.5,0.0,0.0,21.3,25.6,12.8,2020,8,1,214
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,18.7,23.9,11.1,2020,8,2,215
48.55943,-93.39554,352.6,1.7,0.0,0.0,0.0,16.3,24.4,3.9,2020,8,3,216
48.55943,-93.39554,352.6,1.4,0.0,0.0,0.0,16.4,24.4,6.7,2020,8,4,217
48.55943,-93.39554,352.6,0.8,0.0,0.0,0.0,16.6,26.7,5.6,2020,8,5,218
48.55943,-93.39554,352.6,1.8,0.0,0.0,0.0,18.3,26.7,8.9,2020,8,6,219
48.55943,-93.39554,352.6,2.7,0.0,0.0,0.0,20.7,26.7,15.0,2020,8,7,220
48.55943,-93.39554,352.6,2.6,2.5,0.0,0.0,22.3,27.8,10.0,2020,8,8,221
48.55943,-93.39554,352.6,3.1,34.8,0.0,0.0,16.0,24.4,8.9,2020,8,9,222
48.55943,-93.39554,352.6,3.7,0.0,0.0,0.0,17.7,24.4,10.0,2020,8,10,223
48.55943,-93.39554,352.6,3.2,0.0,0.0,0.0,18.6,26.1,10.0,2020,8,11,224
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,18.1,27.2,7.8,2020,8,12,225
48.55943,-93.39554,352.6,4.7,24.9,0.0,0.0,19.4,26.1,12.2,2020,8,13,226
48.55943,-93.39554,352.6,3.1,30.2,0.0,0.0,19.9,21.7,16.1,2020,8,14,227
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,17.6,24.4,12.2,2020,8,15,228
48.55943,-93.39554,352.6,2.2,5.8,0.0,0.0,17.8,25.0,10.0,2020,8,16,229
48.55943,-93.39554,352.6,2.3,0.0,0.0,0.0,16.0,22.8,6.1,2020,8,17,230
48.55943,-93.39554,352.6,1.3,0.0,0.0,0.0,15.9,27.2,6.1,2020,8,18,231
48.55943,-93.39554,352.6,2.9,0.5,0.0,0.0,21.4,29.4,15.6,2020,8,19,232
48.55943,-93.39554,352.6,2.5,0.0,0.0,0.0,22.4,26.7,17.2,2020,8,20,233
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,21.3,28.9,16.7,2020,8,21,234
48.55943,-93.39554,352.6,1.7,3.0,0.0,0.0,21.6,27.2,16.1,2020,8,22,235
48.55943,-93.39554,352.6,1.2,0.0,0.0,0.0,20.4,26.7,16.1,2020,8,23,236
48.55943,-93.39554,352.6,2.0,0.0,0.0,0.0,22.1,27.8,12.2,2020,8,24,237
48.55943,-93.39554,352.6,2.4,0.0,0.0,0.0,18.5,26.7,9.4,2020,8,25,238
48.55943,-93.39554,352.6,2.3,0.0,0.0,0.0,20.8,26.7,15.0,2020,8,26,239
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,17.9,23.9,8.9,2020,8,27,240
48.55943,-93.39554,352.6,2.8,0.8,0.0,0.0,18.4,23.3,12.2,2020,8,28,241
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,15.7,22.2,6.7,2020,8,29,242
48.55943,-93.39554,352.6,3.4,2.3,0.0,0.0,14.1,23.3,5.6,2020,8,30,243
48.55943,-93.39554,352.6,3.3,16.5,0.0,0.0,15.5,19.4,7.2,2020,8,31,244
48.55943,-93.39554,352.6,2.6,11.4,0.0,0.0,12.0,18.9,3.9,2020,9,1,245
48.55943,-93.39554,352.6,3.2,2.8,0.0,0.0,14.1,21.1,10.0,2020,9,2,246
48.55943,-93.39554,352.6,5.7,2.8,0.0,0.0,13.3,16.1,7.8,2020,9,3,247
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,11.8,18.9,5.0,2020,9,4,248
48.55943,-93.39554,352.6,1.6,0.0,0.0,0.0,11.8,21.7,1.7,2020,9,5,249
48.55943,-93.39554,352.6,6.2,0.0,0.0,0.0,15.1,22.2,9.4,2020,9,6,250
48.55943,-93.39554,352.6,4.5,0.0,0.0,0.0,10.2,12.2,2.8,2020,9,7,251
48.55943,-93.39554,352.6,1.6,1.3,0.0,0.0,6.4,12.8,0.0,2020,9,8,252
48.55943,-93.39554,352.6,0.9,0.0,0.0,0.0,5.5,13.9,-2.1,2020,9,9,253
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,7.8,20.0,-2.1,2020,9,10,254
48.55943,-93.39554,352.6,1.5,0.0,0.0,0.0,11.2,20.6,1.1,2020,9,11,255
48.55943,-93.39554,352.6,1.7,3.8,0.0,0.0,13.0,16.1,7.2,2020,9,12,256
48.55943,-93.39554,352.6,2.9,0.0,0.0,0.0,11.8,17.8,1.7,2020,9,13,257
48.55943,-93.39554,352.6,2.6,0.0,0.0,0.0,7.6,16.7,-1.0,2020,9,14,258
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,14.4,19.4,11.1,2020,9,15,259
48.55943,-93.39554,352.6,3.7,0.3,0.0,0.0,11.4,13.3,-2.7,2020,9,16,260
48.55943,-93.39554,352.6,0.9,0.0,0.0,0.0,3.7,12.8,-4.9,2020,9,17,261
48.55943,-93.39554,352.6,1.2,0.0,0.0,0.0,3.7,15.6,-6.6,2020,9,18,262
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,13.2,23.9,8.3,2020,9,19,263
48.55943,-93.39554,352.6,3.6,0.0,0.0,0.0,15.1,22.2,8.9,2020,9,20,264
48.55943,-93.39554,352.6,4.7,0.0,0.0,0.0,19.0,25.0,13.3,2020,9,21,265
48.55943,-93.39554,352.6,1.2,0.0,0.0,0.0,16.7,26.1,3.3,2020,9,22,266
48.55943,-93.39554,352.6,2.7,0.0,0.0,0.0,14.2,20.6,6.1,2020,9,23,267
48.55943,-93.39554,352.6,3.2,0.0,0.0,0.0,14.4,20.6,10.0,2020,9,24,268
48.55943,-93.39554,352.6,2.1,14.2,0.0,0.0,14.3,18.9,11.1,2020,9,25,269
48.55943,-93.39554,352.6,2.9,0.5,0.0,0.0,15.6,22.8,11.1,2020,9,26,270
48.55943,-93.39554,352.6,4.0,0.0,0.0,0.0,12.6,15.6,8.9,2020,9,27,271
48.55943,-93.39554,352.6,3.9,1.8,0.0,0.0,9.2,11.1,6.7,2020,9,28,272
48.55943,-93.39554,352.6,2.6,0.8,0.0,0.0,11.3,17.8,2.2,2020,9,29,273
48.55943,-93.39554,352.6,4.1,6.4,0.0,0.0,8.3,13.9,5.6,2020,9,30,274
48.55943,-93.39554,352.6,4.1,0.5,0.0,0.0,5.3,6.7,2.2,2020,10,1,275
48.55943,-93.39554,352.6,1.4,0.0,0.0,0.0,2.8,4.4,0.6,2020,10,2,276
48.55943,-93.39554,352.6,0.8,0.0,0.0,0.0,3.1,8.9,-0.5,2020,10,3,277
48.55943,-93.39554,352.6,3.0,1.0,0.0,0.0,4.6,12.8,-3.2,2020,10,4,278
48.55943,-93.39554,352.6,3.2,0.5,0.0,0.0,10.8,17.2,2.8,2020,10,5,279
48.55943,-93.39554,352.6,3.2,4.8,0.0,0.0,8.7,17.8,2.2,2020,10,6,280
48.55943,-93.39554,352.6,2.9,0.3,0.0,0.0,8.8,13.9,6.7,2020,10,7,281
48.55943,-93.39554,352.6,2.9,0.0,0.0,0.0,7.8,12.2,6.1,2020,10,8,282
48.55943,-93.39554,352.6,3.8,0.0,0.0,0.0,13.3,12.2,6.7,2020,10,9,283
48.55943,-93.39554,352.6,3.1,0.0,0.0,0.0,8.1,11.7,2.2,2020,10,10,284
48.55943,-93.39554,352.6,5.8,12.7,0.0,0.0,9.3,17.8,2.8,2020,10,11,285
48.55943,-93.39554,352.6,4.0,12.7,0.0,0.0,11.4,13.9,0.0,2020,10,12,286
48.55943,-93.39554,352.6,3.7,2.0,0.0,0.0,6.7,12.8,0.6,2020,10,13,287
48.55943,-93.39554,352.6,3.9,21.8,0.0,0.0,3.4,5.0,0.0,2020,10,14,288
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,1.8,5.0,-2.1,2020,10,15,289
48.55943,-93.39554,352.6,2.2,0.5,5.0,0.0,-1.7,1.1,-7.7,2020,10,16,290
48.55943,-93.39554,352.6,2.0,0.0,0.0,0.0,-3.1,2.2,-7.1,2020,10,17,291
48.55943,-93.39554,352.6,3.1,0.0,0.0,0.0,-3.2,0.6,-7.1,2020,10,18,292
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,-1.8,1.7,-10.5,2020,10,19,293
48.55943,-93.39554,352.6,3.1,2.8,36.0,30.0,-5.6,0.6,-12.1,2020,10,20,294
48.55943,-93.39554,352.6,2.5,0.5,10.0,50.0,-0.7,0.6,-4.3,2020,10,21,295
48.55943,-93.39554,352.6,1.4,0.0,0.0,30.0,-1.4,2.2,-4.9,2020,10,22,296
48.55943,-93.39554,352.6,3.1,0.5,15.0,30.0,-0.2,1.7,-4.3,2020,10,23,297
48.55943,-93.39554,352.6,3.3,0.5,30.0,50.0,-3.6,0.0,-5.5,2020,10,24,298
48.55943,-93.39554,352.6,2.4,0.3,0.0,30.0,-3.7,-0.5,-5.5,2020,10,25,299
48.55943,-93.39554,352.6,3.3,0.0,0.0,30.0,-4.3,0.0,-9.9,2020,10,26,300
48.55943,-93.39554,352.6,4.8,0.3,0.0,0.0,-6.2,-0.5,-10.5,2020,10,27,301
48.55943,-93.39554,352.6,3.0,6.6,43.0,30.0,-0.2,1.7,-3.2,2020,10,28,302
48.55943,-93.39554,352.6,1.7,0.0,0.0,50.0,-5.4,-2.7,-12.1,2020,10,29,303
48.55943,-93.39554,352.6,1.6,0.0,0.0,50.0,-4.7,3.3,-7.7,2020,10,30,304
48.55943,-93.39554,352.6,6.6,0.3,0.0,51.0,2.4,6.1,-4.9,2020,10,31,305
48.55943,-93.39554,352.6,5.7,0.0,0.0,30.0,-3.4,0.0,-6.0,2020,11,1,306
48.55943,-93.39554,352.6,2.8,0.0,0.0,30.0,1.8,10.6,-1.6,2020,11,2,307
48.55943,-93.39554,352.6,2.1,0.0,0.0,0.0,7.2,21.1,-0.5,2020,11,3,308
48.55943,-93.39554,352.6,3.0,0.0,0.0,0.0,7.4,23.3,-2.1,2020,11,4,309
48.55943,-93.39554,352.6,2.4,0.0,0.0,0.0,7.9,12.2,-2.1,2020,11,5,310
48.55943,-93.39554,352.6,2.8,0.0,0.0,0.0,11.4,17.2,2.2,2020,11,6,311
48.55943,-93.39554,352.6,3.5,0.0,0.0,0.0,5.8,11.7,2.8,2020,11,7,312
48.55943,-93.39554,352.6,4.0,0.0,0.0,0.0,13.9,21.7,11.7,2020,11,8,313
48.55943,-93.39554,352.6,3.8,7.1,0.0,0.0,7.8,17.8,-6.6,2020,11,9,314
48.55943,-93.39554,352.6,2.2,0.0,0.0,0.0,-5.4,-2.7,-8.2,2020,11,10,315
48.55943,-93.39554,352.6,2.3,0.8,10.0,0.0,-4.1,1.1,-8.2,2020,11,11,316
48.55943,-93.39554,352.6,4.4,0.0,15.0,30.0,-2.8,-0.5,-8.2,2020,11,12,317
48.55943,-93.39554,352.6,2.4,0.0,0.0,30.0,-7.4,1.7,-14.9,2020,11,13,318
48.55943,-93.39554,352.6,3.1,0.0,0.0,30.0,-0.5,4.4,-3.8,2020,11,14,319
48.55943,-93.39554,352.6,6.6,0.0,0.0,0.0,-1.0,0.6,-6.0,2020,11,15,320
48.55943,-93.39554,352.6,3.8,0.0,0.0,0.0,-6.1,-2.7,-10.5,2020,11,16,321
48.55943,-93.39554,352.6,1.9,0.0,0.0,0.0,-7.7,-3.2,-12.1,2020,11,17,322
48.55943,-93.39554,352.6,3.8,0.0,0.0,0.0,-3.3,5.0,-8.2,2020,11,18,323
48.55943,-93.39554,352.6,3.0,0.3,0.0,0.0,2.2,3.9,-2.1,2020,11,19,324
48.55943,-93.39554,352.6,4.4,0.3,5.0,0.0,-3.2,-1.6,-7.7,2020,11,20,325
48.55943,-93.39554,352.6,2.2,0.0,0.0,0.0,-5.8,-0.5,-8.2,2020,11,21,326
48.55943,-93.39554,352.6,3.6,1.3,15.0,30.0,-0.4,1.7,-7.7,2020,11,22,327
48.55943,-93.39554,352.6,3.0,0.0,0.0,30.0,-7.2,-4.9,-10.5,2020,11,23,328
48.55943,-93.39554,352.6,2.9,1.5,13.0,0.0,-4.4,0.6,-9.3,2020,11,24,329
48.55943,-93.39554,352.6,2.8,0.0,0.0,30.0,-1.3,0.6,-3.2,2020,11,25,330
48.55943,-93.39554,352.6,3.1,1.3,30.0,30.0,-1.2,-0.5,-4.3,2020,11,26,331
48.55943,-93.39554,352.6,4.1,0.0,3.0,50.0,-2.6,0.6,-4.9,2020,11,27,332
48.55943,-93.39554,352.6,2.0,0.0,0.0,50.0,-1.2,5.0,-6.6,2020,11,28,333
48.55943,-93.39554,352.6,5.6,0.0,0.0,50.0,-3.2,-0.5,-7.7,2020,11,29,334
48.55943,-93.39554,352.6,2.0,0.0,0.0,50.0,-7.6,-3.8,-13.2,2020,11,30,335
48.55943,-93.39554,352.6,1.8,0.0,0.0,50.0,-7.4,3.9,-13.2,2020,12,1,336
48.55943,-93.39554,352.6,2.7,0.0,0.0,50.0,-4.5,-0.5,-8.8,2020,12,2,337
48.55943,-93.39554,352.6,3.0,0.0,0.0,50.0,-2.2,3.9,-6.0,2020,12,3,338
48.55943,-93.39554,352.6,1.2,0.0,0.0,50.0,-4.5,-1.6,-12.1,2020,12,4,339
48.55943,-93.39554,352.6,0.9,0.0,0.0,50.0,-7.1,-0.5,-11.6,2020,12,5,340
48.55943,-93.39554,352.6,1.7,0.0,0.0,50.0,-3.4,-1.6,-3.2,2020,12,6,341
48.55943,-93.39554,352.6,2.3,0.0,0.0,50.0,-2.4,-1.6,-3.2,2020,12,7,342
48.55943,-93.39554,352.6,2.6,0.0,0.0,50.0,-0.9,2.8,-3.8,2020,12,8,343
48.55943,-93.39554,352.6,1.5,0.0,0.0,50.0,-0.2,6.1,-5.5,2020,12,9,344
48.55943,-93.39554,352.6,2.9,1.3,0.0,50.0,0.7,2.2,-2.1,2020,12,10,345
48.55943,-93.39554,352.6,2.3,0.5,3.0,30.0,-2.8,-2.1,-6.0,2020,12,11,346
48.55943,-93.39554,352.6,2.1,0.0,0.0,30.0,-6.2,-5.5,-7.7,2020,12,12,347
48.55943,-93.39554,352.6,3.7,1.3,23.0,30.0,-7.6,-4.9,-12.7,2020,12,13,348
48.55943,-93.39554,352.6,3.6,0.0,0.0,50.0,-15.4,-12.7,-20.5,2020,12,14,349
48.55943,-93.39554,352.6,2.3,1.5,81.0,50.0,-15.9,-9.3,-18.2,2020,12,15,350
48.55943,-93.39554,352.6,2.6,0.8,15.0,130.0,-7.3,-2.1,-8.8,2020,12,16,351
48.55943,-93.39554,352.6,2.0,0.0,0.0,100.0,-5.1,-1.0,-9.3,2020,12,17,352
48.55943,-93.39554,352.6,4.4,3.0,33.0,80.0,-2.8,-1.0,-15.5,2020,12,18,353
48.55943,-93.39554,352.6,2.1,0.0,0.0,100.0,-14.1,-6.6,-22.7,2020,12,19,354
48.55943,-93.39554,352.6,3.5,1.0,13.0,100.0,-5.7,-0.5,-8.2,2020,12,20,355
48.55943,-93.39554,352.6,3.8,5.3,58.0,130.0,-6.1,-4.3,-8.2,2020,12,21,356
48.55943,-93.39554,352.6,3.9,1.5,25.0,150.0,-6.9,-1.0,-8.8,2020,12,22,357
48.55943,-93.39554,352.6,7.6,7.4,71.0,150.0,-6.0,-0.5,-19.9,2020,12,23,358
48.55943,-93.39554,352.6,3.7,0.0,0.0,230.0,-20.9,-18.2,-28.8,2020,12,24,359
48.55943,-93.39554,352.6,3.2,0.0,0.0,200.0,-19.1,-5.5,-28.2,2020,12,25,360
48.55943,-93.39554,352.6,2.7,0.0,0.0,200.0,-6.4,-4.3,-10.5,2020,12,26,361
48.55943,-93.39554,352.6,1.9,0.0,3.0,200.0,-9.8,-7.7,-11.6,2020,12,27,362
48.55943,-93.39554,352.6,3.1,0.0,0.0,200.0,-14.8,-9.9,-28.2,2020,12,28,363
48.55943,-93.39554,352.6,2.4,2.5,30.0,180.0,-18.6,-7.1,-26.6,2020,12,29,364
48.55943,-93.39554,352.6,3.3,3.3,33.0,250.0,-8.1,-5.5,-17.1,2020,12,30,365
48.55943,-93.39554,352.6,2.2,0.0,0.0,250.0,-11.8,-6.0,-18.2,2020,12,31,366
48.55943,-93.39554,352.6,1.4,0.0,0.0,250.0,-6.3,-4.9,-7.1,2021,1,1,1
48.55943,-93.39554,352.6,2.6,0.0,0.0,250.0,-4.9,0.0,-7.1,2021,1,2,2
48.55943,-93.39554,352.6,2.7,0.0,0.0,230.0,-2.5,4.4,-6.6,2021,1,3,3
48.55943,-93.39554,352.6,3.1,0.5,0.0,230.0,-0.8,3.3,-5.5,2021,1,4,4
48.55943,-93.39554,352.6,1.3,0.0,0.0,230.0,-5.5,-3.2,-12.1,2021,1,5,5
48.55943,-93.39554,352.6,2.4,0.0,0.0,230.0,-5.7,-0.5,-9.9,2021,1,6,6
48.55943,-93.39554,352.6,2.1,0.0,0.0,200.0,-6.1,-1.0,-16.0,2021,1,7,7
48.55943,-93.39554,352.6,0.4,0.0,0.0,200.0,-10.7,-5.5,-16.6,2021,1,8,8
48.55943,-93.39554,352.6,2.6,0.0,0.0,200.0,-5.3,-4.3,-5.5,2021,1,9,9
48.55943,-93.39554,352.6,2.6,0.0,0.0,200.0,-4.5,-1.0,-4.9,2021,1,10,10
48.55943,-93.39554,352.6,1.7,0.0,0.0,200.0,-1.2,0.0,-3.2,2021,1,11,11
48.55943,-93.39554,352.6,3.1,0.0,0.0,200.0,-2.4,0.6,-4.3,2021,1,12,12
48.55943,-93.39554,352.6,2.1,0.0,0.0,200.0,-4.7,1.7,-14.3,2021,1,13,13
48.55943,-93.39554,352.6,3.2,3.8,41.0,250.0,-3.2,0.6,-7.7,2021,1,14,14
48.55943,-93.39554,352.6,3.4,0.0,0.0,250.0,-0.1,0.0,-1.6,2021,1,15,15
48.55943,-93.39554,352.6,3.3,0.0,0.0,250.0,-3.9,-2.1,-6.6,2021,1,16,16
48.55943,-93.39554,352.6,2.1,1.0,25.0,250.0,-7.4,-6.6,-10.5,2021,1,17,17
48.55943,-93.39554,352.6,3.7,0.3,13.0,280.0,-11.4,-10.5,-16.6,2021,1,18,18
48.55943,-93.39554,352.6,3.0,0.0,0.0,280.0,-16.9,-14.9,-21.0,2021,1,19,19
48.55943,-93.39554,352.6,5.8,1.0,5.0,250.0,-11.9,1.1,-19.9,2021,1,20,20
48.55943,-93.39554,352.6,6.4,1.0,25.0,280.0,-6.4,0.0,-21.6,2021,1,21,21
48.55943,-93.39554,352.6,1.7,0.0,0.0,250.0,-18.5,-9.9,-26.6,2021,1,22,22
